"region"	"kjønn"	"alder"	"år"	"Personer"
"K-3803 Tønsberg"	"Kvinner"	"50-66 år"	"2007"	4677
"K-3803 Tønsberg"	"Kvinner"	"50-66 år"	"2008"	4780
"K-3803 Tønsberg"	"Kvinner"	"50-66 år"	"2009"	4896
"K-3803 Tønsberg"	"Kvinner"	"50-66 år"	"2010"	5045
"K-3803 Tønsberg"	"Kvinner"	"50-66 år"	"2011"	5128
"K-3803 Tønsberg"	"Kvinner"	"50-66 år"	"2012"	5248
"K-3803 Tønsberg"	"Kvinner"	"50-66 år"	"2013"	5332
"K-3803 Tønsberg"	"Kvinner"	"50-66 år"	"2014"	5352
"K-3803 Tønsberg"	"Kvinner"	"50-66 år"	"2015"	5418
"K-3803 Tønsberg"	"Kvinner"	"50-66 år"	"2016"	5520
"K-3803 Tønsberg"	"Kvinner"	"50-66 år"	"2017"	5876
"K-3803 Tønsberg"	"Kvinner"	"50-66 år"	"2018"	5947
"K-3803 Tønsberg"	"Kvinner"	"50-66 år"	"2019"	6110
"K-3803 Tønsberg"	"Kvinner"	"50-66 år"	"2020"	6261
"K-3803 Tønsberg"	"Kvinner"	"50-66 år"	"2021"	6359
"K-3803 Tønsberg"	"Kvinner"	"50-66 år"	"2022"	6500
"K-3803 Tønsberg"	"Kvinner"	"50-66 år"	"2023"	6606
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"1986"	2502
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"1987"	2502
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"1988"	2541
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"1989"	2558
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"1990"	2568
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"1991"	2639
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"1992"	2694
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"1993"	2646
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"1994"	2621
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"1995"	2579
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"1996"	2552
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"1997"	2552
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"1998"	2520
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"1999"	2478
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"2000"	2461
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"2001"	2390
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"2002"	2340
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"2003"	2345
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"2004"	2313
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"2005"	2276
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"2006"	2270
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"2007"	2294
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"2008"	2343
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"2009"	2348
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"2010"	2334
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"2011"	2384
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"2012"	2452
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"2013"	2494
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"2014"	2622
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"2015"	2753
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"2016"	2842
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"2017"	2998
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"2018"	3113
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"2019"	3207
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"2020"	3332
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"2021"	3425
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"2022"	3570
"K-3803 Tønsberg"	"Kvinner"	"67-79 år"	"2023"	3716
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"1986"	839
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"1987"	875
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"1988"	882
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"1989"	890
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"1990"	923
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"1991"	937
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"1992"	958
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"1993"	1002
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"1994"	1004
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"1995"	1046
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"1996"	1050
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"1997"	1086
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"1998"	1103
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"1999"	1124
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"2000"	1142
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"2001"	1161
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"2002"	1197
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"2003"	1213
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"2004"	1245
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"2005"	1270
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"2006"	1264
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"2007"	1249
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"2008"	1228
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"2009"	1211
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"2010"	1185
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"2011"	1175
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"2012"	1164
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"2013"	1185
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"2014"	1148
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"2015"	1120
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"2016"	1140
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"2017"	1173
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"2018"	1207
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"2019"	1225
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"2020"	1242
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"2021"	1287
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"2022"	1319
"K-3803 Tønsberg"	"Kvinner"	"80-89 år"	"2023"	1328
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"1986"	108
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"1987"	105
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"1988"	119
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"1989"	130
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"1990"	138
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"1991"	133
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"1992"	151
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"1993"	152
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"1994"	156
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"1995"	151
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"1996"	170
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"1997"	163
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"1998"	175
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"1999"	184
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"2000"	192
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"2001"	193
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"2002"	205
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"2003"	219
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"2004"	234
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"2005"	232
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"2006"	228
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"2007"	256
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"2008"	270
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"2009"	285
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"2010"	299
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"2011"	295
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"2012"	322
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"2013"	336
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"2014"	354
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"2015"	354
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"2016"	358
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"2017"	355
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"2018"	350
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"2019"	338
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"2020"	326
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"2021"	335
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"2022"	333
"K-3803 Tønsberg"	"Kvinner"	"90 år og eldre"	"2023"	348
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"1986"	3713
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"1987"	3656
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"1988"	3559
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"1989"	3479
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"1990"	3430
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"1991"	3403
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"1992"	3339
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"1993"	3325
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"1994"	3320
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"1995"	3423
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"1996"	3452
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"1997"	3552
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"1998"	3615
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"1999"	3647
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"2000"	3720
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"2001"	3789
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"2002"	3810
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"2003"	3783
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"2004"	3764
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"2005"	3756
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"2006"	3779
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"2007"	3827
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"2008"	3828
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"2009"	3776
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"2010"	3767
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"2011"	3729
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"2012"	3751
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"2013"	3722
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"2014"	3683
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"2015"	3682
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"2016"	3704
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"2017"	3687
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"2018"	3650
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"2019"	3630
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"2020"	3603
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"2021"	3596
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"2022"	3621
"K-3806 Porsgrunn"	"Menn"	"0-17 år"	"2023"	3702
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"1986"	6985
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"1987"	7033
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"1988"	7102
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"1989"	7195
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"1990"	7250
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"1991"	7313
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"1992"	7300
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"1993"	7340
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"1994"	7352
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"1995"	7368
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"1996"	7293
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"1997"	7211
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"1998"	7257
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"1999"	7272
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"2000"	7252
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"2001"	7284
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"2002"	7203
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"2003"	7204
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"2004"	7236
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"2005"	7196
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"2006"	7149
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"2007"	7224
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"2008"	7328
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"2009"	7430
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"2010"	7487
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"2011"	7690
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"2012"	7682
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"2013"	7740
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"2014"	7733
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"2015"	7749
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"2016"	7691
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"2017"	7712
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"2018"	7557
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"2019"	7554
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"2020"	7518
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"2021"	7465
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"2022"	7393
"K-3806 Porsgrunn"	"Menn"	"18-49 år"	"2023"	7416
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"1986"	2877
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"1987"	2798
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"1988"	2716
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"1989"	2627
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"1990"	2553
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"1991"	2495
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"1992"	2451
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"1993"	2450
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"1994"	2451
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"1995"	2521
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"1996"	2567
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"1997"	2654
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"1998"	2765
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"1999"	2848
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"2000"	2967
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"2001"	3096
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"2002"	3168
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"2003"	3211
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"2004"	3304
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"2005"	3375
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"2006"	3461
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"2007"	3580
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"2008"	3653
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"2009"	3737
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"2010"	3775
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"2011"	3805
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"2012"	3834
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"2013"	3833
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"2014"	3829
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"2015"	3850
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"2016"	3906
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"2017"	3972
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"2018"	3983
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"2019"	4009
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"2020"	4124
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"2021"	4150
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"2022"	4207
"K-3806 Porsgrunn"	"Menn"	"50-66 år"	"2023"	4250
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"1986"	1508
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"1987"	1537
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"1988"	1580
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"1989"	1642
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"1990"	1652
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"1991"	1707
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"1992"	1703
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"1993"	1727
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"1994"	1726
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"1995"	1712
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"1996"	1728
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"1997"	1700
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"1998"	1678
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"1999"	1626
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"2000"	1590
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"2001"	1533
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"2002"	1459
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"2003"	1408
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"2004"	1369
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"2005"	1378
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"2006"	1360
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"2007"	1361
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"2008"	1389
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"2009"	1375
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"2010"	1413
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"2011"	1488
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"2012"	1565
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"2013"	1652
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"2014"	1766
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"2015"	1864
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"2016"	1940
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"2017"	2012
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"2018"	2087
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"2019"	2149
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"2020"	2214
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"2021"	2258
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"2022"	2329
"K-3806 Porsgrunn"	"Menn"	"67-79 år"	"2023"	2341
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"1986"	295
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"1987"	307
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"1988"	310
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"1989"	305
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"1990"	317
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"1991"	334
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"1992"	355
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"1993"	364
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"1994"	382
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"1995"	387
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"1996"	396
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"1997"	431
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"1998"	443
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"1999"	457
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"2000"	478
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"2001"	494
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"2002"	535
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"2003"	567
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"2004"	586
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"2005"	588
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"2006"	607
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"2007"	590
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"2008"	575
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"2009"	560
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"2010"	563
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"2011"	546
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"2012"	530
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"2013"	536
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"2014"	513
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"2015"	498
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"2016"	500
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"2017"	506
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"2018"	527
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"2019"	539
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"2020"	537
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"2021"	584
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"2022"	619
"K-3806 Porsgrunn"	"Menn"	"80-89 år"	"2023"	650
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"1986"	20
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"1987"	26
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"1988"	23
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"1989"	27
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"1990"	31
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"1991"	31
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"1992"	37
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"1993"	28
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"1994"	29
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"1995"	41
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"1996"	41
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"1997"	40
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"1998"	45
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"1999"	42
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"2000"	45
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"2001"	46
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"2002"	50
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"2003"	53
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"2004"	53
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"2005"	53
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"2006"	55
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"2007"	54
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"2008"	53
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"2009"	54
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"2010"	59
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"2011"	76
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"2012"	90
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"2013"	83
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"2014"	92
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"2015"	90
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"2016"	87
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"2017"	93
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"2018"	97
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"2019"	96
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"2020"	109
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"2021"	101
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"2022"	97
"K-3806 Porsgrunn"	"Menn"	"90 år og eldre"	"2023"	94
"K-3806 Porsgrunn"	"Kvinner"	"0-17 år"	"1986"	3550
"K-3806 Porsgrunn"	"Kvinner"	"0-17 år"	"1987"	3461
"K-3806 Porsgrunn"	"Kvinner"	"0-17 år"	"1988"	3411
"K-3806 Porsgrunn"	"Kvinner"	"0-17 år"	"1989"	3363
"K-3806 Porsgrunn"	"Kvinner"	"0-17 år"	"1990"	3325
"K-3806 Porsgrunn"	"Kvinner"	"0-17 år"	"1991"	3284
"K-3806 Porsgrunn"	"Kvinner"	"0-17 år"	"1992"	3312
"K-3806 Porsgrunn"	"Kvinner"	"0-17 år"	"1993"	3264
"K-3806 Porsgrunn"	"Kvinner"	"0-17 år"	"1994"	3290
"K-3806 Porsgrunn"	"Kvinner"	"0-17 år"	"1995"	3343
"K-3806 Porsgrunn"	"Kvinner"	"0-17 år"	"1996"	3408
"K-3806 Porsgrunn"	"Kvinner"	"0-17 år"	"1997"	3453
"K-3806 Porsgrunn"	"Kvinner"	"0-17 år"	"1998"	3511
