region;fagutdanning;alder;sektor;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
K.4204 Kristiansand;Omsorgsarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4204 Kristiansand;Sykepleier;Alle aldre;Kommuneforvaltningen;677.0;696.0;705.0;723.0;717.0;742.0;741.0;775.0;835.0;864.0;896.0;894.0;931.0;939.0;989.0
K.4204 Kristiansand;Sykepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4204 Kristiansand;Sykepleier;Alle aldre;Statsforvaltningen;1078.0;1126.0;1180.0;1198.0;1280.5;1280.5;1280.5;1279.0;1282.0;1290.0;1322.0;1314.0;1280.5;1280.5;1384.0
K.4204 Kristiansand;Sykepleier;Alle aldre;Privat sektor og offentlige foretak;98.0;98.0;91.0;95.0;100.0;98.0;98.0;99.0;98.0;99.0;100.0;92.0;87.0;93.0;99.0
K.4204 Kristiansand;Sykepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4204 Kristiansand;Lege uten spesialitet;Alle aldre;Kommuneforvaltningen;11.0;21.0;21.0;21.0;21.0;21.0;21.0;8.0;16.0;17.0;23.0;21.0;34.0;34.0;37.0
K.4204 Kristiansand;Lege uten spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4204 Kristiansand;Lege uten spesialitet;Alle aldre;Statsforvaltningen;135.0;149.0;153.0;162.0;172.0;182.0;192.0;205.0;214.0;210.0;216.0;220.0;192.0;192.0;232.0
K.4204 Kristiansand;Lege uten spesialitet;Alle aldre;Privat sektor og offentlige foretak;40.5;40.5;41.0;47.0;41.0;44.0;40.5;42.0;40.0;35.0;40.0;32.0;40.0;33.0;44.0
K.4204 Kristiansand;Lege uten spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4204 Kristiansand;Lege med spesialitet;Alle aldre;Kommuneforvaltningen;3.5;3.5;3.5;3.5;3.5;3.5;3.5;3.0;0.0;3.0;4.0;4.0;3.0;6.0;8.0
K.4204 Kristiansand;Lege med spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4204 Kristiansand;Lege med spesialitet;Alle aldre;Statsforvaltningen;144.0;159.0;187.0;184.0;193.0;198.0;219.0;225.0;228.0;240.0;252.0;254.0;219.0;219.0;283.0
K.4204 Kristiansand;Lege med spesialitet;Alle aldre;Privat sektor og offentlige foretak;101.0;96.0;109.0;120.0;107.0;116.5;116.0;115.0;117.0;117.0;119.0;115.0;130.0;129.0;141.0
K.4204 Kristiansand;Lege med spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1103 Stavanger;Hjelpepleier;Alle aldre;Kommuneforvaltningen;623.0;660.0;647.0;594.0;568.0;537.0;511.0;494.0;461.0;431.0;416.0;399.0;381.0;346.0;317.0
K.1103 Stavanger;Hjelpepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1103 Stavanger;Hjelpepleier;Alle aldre;Statsforvaltningen;413.0;400.0;364.0;365.0;342.0;322.0;309.0;301.0;289.0;263.0;245.0;225.0;206.0;199.0;175.0
K.1103 Stavanger;Hjelpepleier;Alle aldre;Privat sektor og offentlige foretak;157.5;157.5;157.5;157.5;157.5;157.5;157.5;206.0;200.0;190.0;164.0;151.0;128.0;115.0;105.0
K.1103 Stavanger;Hjelpepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1103 Stavanger;Helsefagarbeider;Alle aldre;Kommuneforvaltningen;0.0;502.0;502.0;502.0;502.0;213.0;319.0;408.0;469.0;502.0;559.0;607.0;696.0;765.0;827.0
K.1103 Stavanger;Helsefagarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1103 Stavanger;Helsefagarbeider;Alle aldre;Statsforvaltningen;0.0;87.0;87.0;12.0;21.0;26.0;53.0;68.0;87.0;113.0;142.0;161.0;179.0;201.0;235.0
K.1103 Stavanger;Helsefagarbeider;Alle aldre;Privat sektor og offentlige foretak;0.0;0.0;6.0;17.0;27.0;55.0;72.0;86.0;117.0;131.0;107.0;113.0;95.0;111.0;111.0
K.1103 Stavanger;Helsefagarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1103 Stavanger;Omsorgsarbeider;Alle aldre;Kommuneforvaltningen;335.0;350.0;330.0;315.0;293.0;238.0;227.0;199.0;184.0;171.0;158.0;154.0;146.0;133.0;128.0
K.1103 Stavanger;Omsorgsarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1103 Stavanger;Omsorgsarbeider;Alle aldre;Statsforvaltningen;13.0;16.0;13.0;17.0;17.0;12.0;13.0;16.0;17.0;14.0;14.0;14.0;8.0;8.0;13.0
K.1103 Stavanger;Omsorgsarbeider;Alle aldre;Privat sektor og offentlige foretak;70.0;66.0;61.0;60.0;60.0;35.0;35.0;35.0;36.0;31.0;31.0;25.0;25.0;22.0;23.0
K.1103 Stavanger;Omsorgsarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1103 Stavanger;Sykepleier;Alle aldre;Kommuneforvaltningen;667.0;682.0;700.0;724.0;742.0;768.0;782.0;766.0;759.0;760.0;812.0;828.0;861.0;846.0;875.0
K.1103 Stavanger;Sykepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;3.0
K.1103 Stavanger;Sykepleier;Alle aldre;Statsforvaltningen;1742.0;1739.0;1717.0;1822.0;1882.0;1907.0;1948.0;2043.0;2134.0;2150.0;2199.0;2234.0;2322.0;2351.0;2358.0
K.1103 Stavanger;Sykepleier;Alle aldre;Privat sektor og offentlige foretak;279.0;294.0;317.0;283.0;283.0;283.0;283.0;321.0;324.0;312.0;283.0;283.0;256.0;251.0;265.0
K.1103 Stavanger;Sykepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1103 Stavanger;Lege uten spesialitet;Alle aldre;Kommuneforvaltningen;52.5;52.5;52.5;52.5;52.5;52.5;52.5;47.0;50.0;51.0;54.0;60.0;59.0;51.0;56.0
K.1103 Stavanger;Lege uten spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1103 Stavanger;Lege uten spesialitet;Alle aldre;Statsforvaltningen;242.0;267.0;251.0;259.0;314.0;322.0;337.0;375.0;375.0;360.0;380.0;380.0;404.0;403.0;418.0
K.1103 Stavanger;Lege uten spesialitet;Alle aldre;Privat sektor og offentlige foretak;65.0;65.0;65.0;65.0;65.0;65.0;65.0;65.0;69.0;69.0;79.0;64.0;63.0;65.0;64.0
K.1103 Stavanger;Lege uten spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1103 Stavanger;Lege med spesialitet;Alle aldre;Kommuneforvaltningen;11.5;11.5;11.5;11.5;11.5;11.5;11.5;7.0;9.0;11.0;11.0;12.0;13.0;12.0;22.0
K.1103 Stavanger;Lege med spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1103 Stavanger;Lege med spesialitet;Alle aldre;Statsforvaltningen;285.0;280.0;297.0;313.0;319.0;319.0;341.0;377.0;384.0;429.0;447.0;466.0;482.0;498.0;520.0
K.1103 Stavanger;Lege med spesialitet;Alle aldre;Privat sektor og offentlige foretak;158.0;158.0;158.0;158.0;158.0;158.0;158.0;131.0;144.0;158.0;156.0;158.0;172.0;181.0;183.0
K.1103 Stavanger;Lege med spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1106 Haugesund;Hjelpepleier;Alle aldre;Kommuneforvaltningen;314.0;319.0;281.0;287.0;278.0;266.0;237.0;236.0;219.0;207.0;195.0;190.0;171.0;164.0;158.0
K.1106 Haugesund;Hjelpepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1106 Haugesund;Hjelpepleier;Alle aldre;Statsforvaltningen;144.0;129.0;138.0;135.0;134.0;119.0;109.0;118.0;122.0;114.0;107.0;98.0;87.0;85.0;77.0
K.1106 Haugesund;Hjelpepleier;Alle aldre;Privat sektor og offentlige foretak;46.0;46.0;49.0;46.0;49.0;45.0;37.0;32.0;32.0;29.0;30.0;25.0;24.0;28.0;34.5
K.1106 Haugesund;Hjelpepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1106 Haugesund;Helsefagarbeider;Alle aldre;Kommuneforvaltningen;0.0;0.0;8.0;19.0;30.0;55.0;75.0;96.0;116.0;131.0;136.0;147.0;165.0;193.0;204.0
K.1106 Haugesund;Helsefagarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1106 Haugesund;Helsefagarbeider;Alle aldre;Statsforvaltningen;0.0;0.0;25.0;4.0;9.0;7.0;9.0;22.0;28.0;33.0;33.0;39.0;42.0;46.0;56.0
K.1106 Haugesund;Helsefagarbeider;Alle aldre;Privat sektor og offentlige foretak;0.0;0.0;4.0;4.0;4.0;3.0;4.0;6.0;3.0;4.0;4.0;9.0;8.0;9.0;4.0
K.1106 Haugesund;Helsefagarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1106 Haugesund;Omsorgsarbeider;Alle aldre;Kommuneforvaltningen;146.0;151.0;156.0;145.0;130.0;109.0;104.0;99.0;92.0;84.0;80.0;67.0;66.0;60.0;59.0
K.1106 Haugesund;Omsorgsarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1106 Haugesund;Omsorgsarbeider;Alle aldre;Statsforvaltningen;22.0;21.0;17.0;19.0;17.0;20.0;18.0;20.0;18.0;12.0;12.0;12.0;12.0;11.0;11.0
K.1106 Haugesund;Omsorgsarbeider;Alle aldre;Privat sektor og offentlige foretak;19.0;26.0;29.0;34.0;28.0;30.0;34.0;33.0;28.0;23.0;22.0;17.0;17.0;18.0;27.0
K.1106 Haugesund;Omsorgsarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1106 Haugesund;Sykepleier;Alle aldre;Kommuneforvaltningen;263.0;264.0;257.0;279.0;281.0;303.0;293.0;316.0;324.0;345.0;350.0;372.0;380.0;375.0;364.0
K.1106 Haugesund;Sykepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1106 Haugesund;Sykepleier;Alle aldre;Statsforvaltningen;742.0;736.0;784.0;786.0;809.0;762.0;774.0;820.0;819.0;817.0;815.0;814.0;847.0;849.0;849.0
K.1106 Haugesund;Sykepleier;Alle aldre;Privat sektor og offentlige foretak;95.0;108.0;107.0;120.0;132.0;146.0;161.0;190.0;197.0;196.0;210.0;210.0;194.0;209.0;175.5
K.1106 Haugesund;Sykepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1106 Haugesund;Lege uten spesialitet;Alle aldre;Kommuneforvaltningen;3.0;4.0;3.0;4.0;5.0;7.0;8.0;6.0;9.0;8.0;13.0;14.0;12.0;10.0;14.0
K.1106 Haugesund;Lege uten spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1106 Haugesund;Lege uten spesialitet;Alle aldre;Statsforvaltningen;121.0;123.0;128.0;126.0;145.0;133.0;140.0;131.0;133.0;144.0;150.0;144.0;145.0;145.0;138.0
K.1106 Haugesund;Lege uten spesialitet;Alle aldre;Privat sektor og offentlige foretak;27.0;26.0;26.0;26.0;26.0;23.0;26.0;27.0;29.0;28.0;34.0;28.0;26.0;19.0;26.0
K.1106 Haugesund;Lege uten spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1106 Haugesund;Lege med spesialitet;Alle aldre;Kommuneforvaltningen;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1106 Haugesund;Lege med spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1106 Haugesund;Lege med spesialitet;Alle aldre;Statsforvaltningen;78.0;88.0;100.0;109.0;112.0;118.0;113.0;122.0;117.0;118.0;123.0;131.0;130.0;135.0;141.0
K.1106 Haugesund;Lege med spesialitet;Alle aldre;Privat sektor og offentlige foretak;41.0;44.0;46.0;52.0;54.0;56.0;59.0;69.0;66.0;73.0;71.0;71.0;78.0;76.0;62.5
K.1106 Haugesund;Lege med spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1108 Sandnes;Hjelpepleier;Alle aldre;Kommuneforvaltningen;446.0;458.0;443.0;430.0;409.0;388.0;385.0;388.0;387.0;376.0;362.0;338.0;317.0;300.0;287.0
K.1108 Sandnes;Hjelpepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0
K.1108 Sandnes;Hjelpepleier;Alle aldre;Statsforvaltningen;24.0;23.0;20.0;22.0;23.0;19.0;17.0;19.0;18.0;14.0;12.0;13.0;18.5;8.0;8.0
K.1108 Sandnes;Hjelpepleier;Alle aldre;Privat sektor og offentlige foretak;41.0;44.0;39.0;36.0;44.0;43.0;34.0;33.0;31.0;32.0;28.0;30.0;29.0;26.0;23.0
K.1108 Sandnes;Hjelpepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1108 Sandnes;Helsefagarbeider;Alle aldre;Kommuneforvaltningen;0.0;0.0;4.0;36.0;215.0;115.0;149.0;182.0;248.0;320.0;330.0;386.0;415.0;436.0;452.0
K.1108 Sandnes;Helsefagarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1108 Sandnes;Helsefagarbeider;Alle aldre;Statsforvaltningen;0.0;0.0;0.0;0.0;0.0;4.0;3.0;5.0;6.0;4.0;6.0;6.0;4.0;8.0;13.0
K.1108 Sandnes;Helsefagarbeider;Alle aldre;Privat sektor og offentlige foretak;0.0;0.0;0.0;11.0;3.0;5.0;8.0;12.0;17.0;18.0;17.0;24.0;10.0;12.0;16.0
K.1108 Sandnes;Helsefagarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1108 Sandnes;Omsorgsarbeider;Alle aldre;Kommuneforvaltningen;212.0;207.0;204.0;192.0;182.0;146.0;111.0;114.0;111.0;93.0;85.0;83.0;71.0;67.0;62.0
K.1108 Sandnes;Omsorgsarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1108 Sandnes;Omsorgsarbeider;Alle aldre;Statsforvaltningen;0.0;0.0;0.0;5.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1108 Sandnes;Omsorgsarbeider;Alle aldre;Privat sektor og offentlige foretak;21.0;20.0;22.0;23.0;23.0;25.0;24.0;24.0;21.0;19.0;14.0;14.0;13.0;13.0;15.0
K.1108 Sandnes;Omsorgsarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1108 Sandnes;Sykepleier;Alle aldre;Kommuneforvaltningen;386.0;397.0;414.0;433.0;437.0;423.0;419.0;430.0;469.0;521.0;522.0;562.0;568.0;568.0;574.0
K.1108 Sandnes;Sykepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1108 Sandnes;Sykepleier;Alle aldre;Statsforvaltningen;48.0;47.0;46.0;56.0;57.0;54.0;57.0;50.0;54.0;50.0;50.0;50.0;50.0;43.0;46.0
K.1108 Sandnes;Sykepleier;Alle aldre;Privat sektor og offentlige foretak;56.0;74.0;66.0;92.0;89.0;99.0;86.0;85.0;78.0;79.0;72.0;86.0;77.0;79.0;80.0
K.1108 Sandnes;Sykepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1108 Sandnes;Lege uten spesialitet;Alle aldre;Kommuneforvaltningen;18.0;18.0;8.0;18.0;15.0;18.0;18.0;17.0;19.0;23.0;24.0;20.0;17.0;15.0;24.0
K.1108 Sandnes;Lege uten spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1108 Sandnes;Lege uten spesialitet;Alle aldre;Statsforvaltningen;4.0;8.0;6.0;8.0;10.0;7.0;8.0;8.0;8.0;8.0;7.0;14.0;8.0;12.0;8.0
K.1108 Sandnes;Lege uten spesialitet;Alle aldre;Privat sektor og offentlige foretak;30.5;30.5;30.5;25.0;30.5;30.5;30.0;33.0;31.0;20.0;27.0;29.0;32.0;39.0;35.0
K.1108 Sandnes;Lege uten spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1108 Sandnes;Lege med spesialitet;Alle aldre;Kommuneforvaltningen;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;7.0;3.0;3.0;7.0;5.0;12.0;6.0
K.1108 Sandnes;Lege med spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1108 Sandnes;Lege med spesialitet;Alle aldre;Statsforvaltningen;6.0;6.0;6.0;4.0;3.0;6.0;5.0;5.0;9.0;9.0;8.0;7.0;6.0;5.0;8.0
K.1108 Sandnes;Lege med spesialitet;Alle aldre;Privat sektor og offentlige foretak;69.0;69.0;54.0;60.0;69.0;69.0;71.0;67.0;66.0;70.0;64.0;69.0;74.0;73.0;78.0
K.1108 Sandnes;Lege med spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1124 Sola;Hjelpepleier;Alle aldre;Kommuneforvaltningen;124.0;113.0;120.0;114.0;118.0;115.0;111.0;109.0;111.0;97.0;95.0;92.0;92.0;86.0;74.0
K.1124 Sola;Hjelpepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1124 Sola;Hjelpepleier;Alle aldre;Statsforvaltningen;9.0;11.0;9.0;10.0;12.0;15.0;15.0;11.0;11.0;8.0;11.0;8.0;11.0;11.0;6.0
K.1124 Sola;Hjelpepleier;Alle aldre;Privat sektor og offentlige foretak;7.0;7.0;9.0;10.0;9.0;6.0;4.0;4.0;5.0;3.0;3.0;7.0;11.0;12.0;12.0
K.1124 Sola;Hjelpepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1124 Sola;Helsefagarbeider;Alle aldre;Kommuneforvaltningen;0.0;0.0;3.0;10.0;21.0;38.0;63.0;68.0;86.0;95.0;92.0;111.0;126.0;141.0;148.0
K.1124 Sola;Helsefagarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1124 Sola;Helsefagarbeider;Alle aldre;Statsforvaltningen;0.0;0.0;0.0;3.0;3.0;3.0;3.0;3.0;5.0;3.0;4.0;4.0;3.0;3.0;7.0
K.1124 Sola;Helsefagarbeider;Alle aldre;Privat sektor og offentlige foretak;0.0;0.0;0.0;0.0;0.0;3.5;5.0;4.0;3.0;6.0;4.0;3.0;15.0;24.0;32.0
K.1124 Sola;Helsefagarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1124 Sola;Omsorgsarbeider;Alle aldre;Kommuneforvaltningen;57.0;55.0;61.0;62.0;57.0;54.0;44.0;42.0;38.0;34.0;29.0;26.0;28.0;23.0;22.0
K.1124 Sola;Omsorgsarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1124 Sola;Omsorgsarbeider;Alle aldre;Statsforvaltningen;0.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0
K.1124 Sola;Omsorgsarbeider;Alle aldre;Privat sektor og offentlige foretak;6.0;7.0;6.0;7.0;5.0;6.0;6.0;6.0;7.0;5.0;4.0;5.0;8.0;3.0;4.0
K.1124 Sola;Omsorgsarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1124 Sola;Sykepleier;Alle aldre;Kommuneforvaltningen;115.0;127.0;142.0;152.0;156.0;168.0;170.0;163.0;174.0;165.0;165.0;152.0;159.0;161.0;162.0
K.1124 Sola;Sykepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1124 Sola;Sykepleier;Alle aldre;Statsforvaltningen;38.0;37.0;37.0;42.0;47.0;45.0;47.0;44.0;47.0;46.0;47.0;41.0;45.0;45.0;45.0
K.1124 Sola;Sykepleier;Alle aldre;Privat sektor og offentlige foretak;35.0;32.0;48.0;21.0;22.0;25.0;30.0;27.0;27.0;18.0;16.0;14.0;17.0;22.0;28.0
K.1124 Sola;Sykepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1124 Sola;Lege uten spesialitet;Alle aldre;Kommuneforvaltningen;6.0;5.0;7.0;5.0;4.0;6.0;6.0;8.0;7.0;10.0;8.0;8.0;8.0;6.0;7.0
K.1124 Sola;Lege uten spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1124 Sola;Lege uten spesialitet;Alle aldre;Statsforvaltningen;3.0;5.0;3.0;5.0;4.0;4.0;8.0;8.0;10.0;7.0;8.0;8.0;7.0;7.0;8.0
K.1124 Sola;Lege uten spesialitet;Alle aldre;Privat sektor og offentlige foretak;12.0;12.0;15.0;17.0;16.0;9.0;8.0;6.0;7.0;8.0;5.0;14.0;11.0;13.0;13.0
K.1124 Sola;Lege uten spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1124 Sola;Lege med spesialitet;Alle aldre;Kommuneforvaltningen;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0
K.1124 Sola;Lege med spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1124 Sola;Lege med spesialitet;Alle aldre;Statsforvaltningen;4.0;5.0;6.0;3.0;7.0;8.0;6.0;6.0;7.0;10.0;6.0;9.0;6.0;6.0;6.0
K.1124 Sola;Lege med spesialitet;Alle aldre;Privat sektor og offentlige foretak;8.0;12.0;18.0;15.0;13.0;15.0;18.0;15.0;16.0;19.0;19.0;19.0;17.0;22.0;22.0
K.1124 Sola;Lege med spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1149 Karmøy;Hjelpepleier;Alle aldre;Kommuneforvaltningen;361.0;359.0;340.0;315.0;308.0;293.0;281.0;272.0;270.0;258.0;252.0;234.0;218.0;213.0;203.0
K.1149 Karmøy;Hjelpepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1149 Karmøy;Hjelpepleier;Alle aldre;Statsforvaltningen;8.0;11.0;8.0;6.0;5.0;6.0;5.0;6.0;7.0;6.0;6.0;6.0;6.0;6.0;6.0
K.1149 Karmøy;Hjelpepleier;Alle aldre;Privat sektor og offentlige foretak;25.0;27.0;27.0;33.0;34.0;25.0;29.0;24.0;25.0;18.0;23.0;23.0;22.0;20.0;16.0
